id,name,brand,seoToken,variantDataIds,stockIndicator,url,size
970813810,Recycled Cotton Oxford Stripe Long Sleeve Shirt in Pale Blue,Ben Sherman,ben-sherman-recycled-cotton-oxford-stripe-long-sleeve-shirt-in-pale-blue,"['970828480', '970828570', '970828660', '970828750', '970828840']",InStock,https://www.myer.com.au/p/ben-sherman-oxford-stripe-long-sleeve-shirt-in-red,"['S', 'M', 'L', 'XL', 'XXL']"
970812640,Oxford Stripe Long Sleeve Shirt in Green,Ben Sherman,ben-sherman-oxford-stripe-long-sleeve-shirt-in-green,"['970822630', '970822720', '970822810', '970822900']",InStock,https://www.myer.com.au/p/ben-sherman-oxford-stripe-long-sleeve-shirt-in-red,"['S', 'M', 'L', 'XL', 'XXL']"
981237880,Kaneki Long Sleeve Brushed Check Shirt in Red/Grey,Marcs,marcs-kaneki-long-sleeve-brushed-check-shirt-in-red-grey,"['981237970', '981238060', '981238150', '981238240', '981238330', '981238420']",InStock,https://www.myer.com.au/p/marcs-kaneki-long-sleeve-brushed-check-shirt-in-red-grey,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
938449810,Striped Button-Up Resort Shirt in Blue,American Eagle,american-eagle-striped-button-up-resort-shirt-in-blue,"['938407060', '938407150', '938407240', '938407330', '938407420']",InStock,https://www.myer.com.au/p/american-eagle-striped-button-up-resort-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL']"
938449270,Striped Button-Up Resort Shirt in Pink,American Eagle,american-eagle-striped-button-up-resort-shirt-in-pink,"['938404360', '938404450', '938404540', '938404720']",InStock,https://www.myer.com.au/p/american-eagle-striped-button-up-resort-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL']"
982705510,Jonas Long Sleeve Double Faced Check Shirt in Olive/Navy,Blazer,blazer-jonas-long-sleeve-double-faced-check-shirt-in-olive-navy,"['982696870', '982696960', '982697050', '982697140', '982697230']",InStock,https://www.myer.com.au/p/blazer-jonas-long-sleeve-double-faced-check-shirt-in-blue-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982705420,Jonas Long Sleeve Double Faced Check Shirt in Blue/Navy,Blazer,blazer-jonas-long-sleeve-double-faced-check-shirt-in-blue-navy,"['982696420', '982696510', '982696600', '982696690', '982696780']",InStock,https://www.myer.com.au/p/blazer-jonas-long-sleeve-double-faced-check-shirt-in-blue-navy,"['S', 'M', 'L', 'XL', 'XXL']"
990506890,Utility Overshirt,French Connection,french-connection-utility-overshirt-in-green,"['990502570', '990502660', '990502750', '990502840', '990502930', '990503020']",InStock,https://www.myer.com.au/p/french-connection-utility-overshirt-in-green,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
964758790_964750240,Merricks Modern Fit Shirt in Green,Cambridge,cambridge-merricks-modern-fit-shirt-in-green,"['964750330', '964750420', '964750510', '964750600']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-navy,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
964758790_964749610,Merricks Modern Fit Shirt in Brown,Cambridge,cambridge-merricks-modern-fit-shirt-in-brown,"['964749610', '964749700', '964749790', '964749880', '964749970', '964750150']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-navy,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
964758790_964750870,Merricks Modern Fit Shirt in Navy,Cambridge,cambridge-merricks-modern-fit-shirt-in-navy,"['964750870', '964750960', '964751050', '964751140', '964751230', '964751320', '964751410']",InStock,https://www.myer.com.au/p/cambridge-merricks-modern-fit-shirt-in-navy,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
989920810,Salt Check  Classic Fit Shirt in Cream,French Connection,french-connection-salt-check--classic-fit-shirt-in-cream,"['989918110', '989918200', '989918290', '989918380', '989918470', '989918560']",InStock,https://www.myer.com.au/p/french-connection-salt-check--classic-fit-shirt-in-cream,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
989920270,Blue Check Classic Fit Shirt in Blue,French Connection,french-connection-blue-check-classic-fit-shirt-in-blue,"['989917570', '989917660', '989917750', '989917840', '989917930', '989918020']",InStock,https://www.myer.com.au/p/french-connection-blue-check-classic-fit-shirt-in-blue,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
970975270,Herringbone Check Long Sleeve Shirt in Purple,Ben Sherman,ben-sherman-herringbone-check-long-sleeve-shirt-in-purple,"['970955740', '970955830', '970955920', '970956010', '970956100']",InStock,https://www.myer.com.au/p/ben-sherman-herringbone-check-long-sleve-shirt-in-ocean-gren,"['S', 'M', 'L', 'XL', 'XXL']"
970812460,Herringbone Check Long Sleeve Shirt in Ocean Green,Ben Sherman,ben-sherman-herringbone-check-long-sleve-shirt-in-ocean-gren,"['970821730', '970821820', '970821910', '970822000', '970822090']",InStock,https://www.myer.com.au/p/ben-sherman-herringbone-check-long-sleve-shirt-in-ocean-gren,"['S', 'M', 'L', 'XL', 'XXL']"
982702540,Johnson Long Sleeve Double Faced Stripe Shirt in Khaki,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-khaki,"['982682020', '982682110', '982682200', '982682290', '982682380']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982702450,Johnson Long Sleeve Double Faced Stripe Shirt in Burgundy,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-burgundy,"['982681570', '982681660', '982681750', '982681840', '982681930']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982702630,Johnson Long Sleeve Double Faced Stripe Shirt in Navy,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-navy,"['982682470', '982682560', '982682650', '982682740', '982682830']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
966073060_966062530,Flame Slim Fit Shirt in Pink,Gibson,gibson-flame-slim-fit-shirt-in-pink-966073060-966062530--1,"['966062530', '966062620', '966062710', '966062800', '966062890', '966062980', '966063070', '966063160', '966063250']",InStock,https://www.myer.com.au/p/gibson-flame-slim-fit-shirt-in-pink-966073060-966062530--1,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
966073060_966061720,Flame Slim Fit Shirt in Blue,Gibson,gibson-flame-slim-fit-shirt-in-blue-966073060-966061720--1,"['966061720', '966061810', '966061900', '966061990', '966062080', '966062170', '966062260', '966062350', '966062440']",InStock,https://www.myer.com.au/p/gibson-flame-slim-fit-shirt-in-pink-966073060-966062530--1,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
966073060_966062530,Flame Slim Fit Shirt in Pink,Gibson,gibson-flame-slim-fit-shirt-in-pink-966073060-966062530--1,"['966062530', '966062620', '966062710', '966062800', '966062890', '966062980', '966063070', '966063160', '966063250']",InStock,https://www.myer.com.au/p/gibson-flame-slim-fit-shirt-in-blue-966073060-966061720--1,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
966073060_966061720,Flame Slim Fit Shirt in Blue,Gibson,gibson-flame-slim-fit-shirt-in-blue-966073060-966061720--1,"['966061720', '966061810', '966061900', '966061990', '966062080', '966062170', '966062260', '966062350', '966062440']",InStock,https://www.myer.com.au/p/gibson-flame-slim-fit-shirt-in-blue-966073060-966061720--1,"['37', '38', '39', '40', '41', '42', '43', '44', '46']"
982702540,Johnson Long Sleeve Double Faced Stripe Shirt in Khaki,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-khaki,"['982682020', '982682110', '982682200', '982682290', '982682380']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-khaki,"['S', 'M', 'L', 'XL', 'XXL']"
982702450,Johnson Long Sleeve Double Faced Stripe Shirt in Burgundy,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-burgundy,"['982681570', '982681660', '982681750', '982681840', '982681930']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-khaki,"['S', 'M', 'L', 'XL', 'XXL']"
982702630,Johnson Long Sleeve Double Faced Stripe Shirt in Navy,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-navy,"['982682470', '982682560', '982682650', '982682740', '982682830']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-khaki,"['S', 'M', 'L', 'XL', 'XXL']"
982702540,Johnson Long Sleeve Double Faced Stripe Shirt in Khaki,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-khaki,"['982682020', '982682110', '982682200', '982682290', '982682380']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
982702450,Johnson Long Sleeve Double Faced Stripe Shirt in Burgundy,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-burgundy,"['982681570', '982681660', '982681750', '982681840', '982681930']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
982702630,Johnson Long Sleeve Double Faced Stripe Shirt in Navy,Blazer,blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-navy,"['982682470', '982682560', '982682650', '982682740', '982682830']",InStock,https://www.myer.com.au/p/blazer-johnson-long-sleeve-double-faced-stripe-shirt-in-burgundy,"['S', 'M', 'L', 'XL', 'XXL']"
982702180,Oliver Long Sleeve Twill Overshirt in Grey,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-grey,"['982680310', '982680400', '982680490', '982680580']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982702270,Oliver Long Sleeve Twill Overshirt in Khaki,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-khaki,"['982680760', '982680850', '982680940', '982681030']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982702360,Oliver Long Sleeve Twill Overshirt in Navy,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-navy,"['982681120', '982681210', '982681300', '982681390', '982681480']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982702090,Oliver Long Sleeve Twill Overshirt in Charcoal,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-charcoal,"['982679770', '982679860', '982679950', '982680040', '982680130']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
982702180,Oliver Long Sleeve Twill Overshirt in Grey,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-grey,"['982680310', '982680400', '982680490', '982680580']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-charcoal,"['S', 'M', 'L', 'XL', 'XXL']"
982702270,Oliver Long Sleeve Twill Overshirt in Khaki,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-khaki,"['982680760', '982680850', '982680940', '982681030']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-charcoal,"['S', 'M', 'L', 'XL', 'XXL']"
982702360,Oliver Long Sleeve Twill Overshirt in Navy,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-navy,"['982681120', '982681210', '982681300', '982681390', '982681480']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-charcoal,"['S', 'M', 'L', 'XL', 'XXL']"
982702090,Oliver Long Sleeve Twill Overshirt in Charcoal,Blazer,blazer-oliver-long-sleeve-twill-overshirt-in-charcoal,"['982679770', '982679860', '982679950', '982680040', '982680130']",InStock,https://www.myer.com.au/p/blazer-oliver-long-sleeve-twill-overshirt-in-charcoal,"['S', 'M', 'L', 'XL', 'XXL']"
982702000,Reuben Long Sleeve Denim Shirt Denim,Blazer,blazer-reuben-long-sleeve-denim-shirt-denim,"['982679320', '982679410', '982679500', '982679590', '982679680']",InStock,https://www.myer.com.au/p/blazer-reuben-long-sleeve-denim-shirt-denim,"['S', 'M', 'L', 'XL', 'XXL']"
985706560,Replay Casual Long Sleeve Shirt in Beige,Nomadic Paradise,nomadic-paradise-replay-casual-long-sleeve-shirt-in-beige,"['985711960', '985712050', '985712140', '985712230']",InStock,https://www.myer.com.au/p/nomadic-paradise-replay-casual-long-sleeve-shirt-in-beige,"['S', 'M', 'L', 'XL']"
985710160,Ventura Casual Long Sleeve Shirt in Beige,KSCY,kscy-ventura-casual-long-sleeve-shirt-in-beige,"['985726450', '985726540', '985726630', '985726720']",InStock,https://www.myer.com.au/p/kscy-ventura-casual-long-sleeve-shirt-in-beige,"['S', 'M', 'L', 'XL']"
955862110,Verve Texture Print Shirt in Grey,Nana Judy,nana-judy-verve-texture-print-shirt-in-grey,"['955854820', '955854910', '955855000', '955855090', '955855180']",InStock,https://www.myer.com.au/p/nana-judy-verve-texture-print-shirt-in-grey,"['XS', 'S', 'M', 'L', 'XL']"
941136400,Classic Fit Stretch Poplin Shirt in Grey,Polo Ralph Lauren,polo-ralph-lauren-classic-fit-stretch-poplin-shirt-in-grey,"['941141620', '941141710', '941141800', '941141890', '941141980', '941142070']",InStock,https://www.myer.com.au/p/polo-ralph-lauren-classic-fit-stretch-poplin-shirt-in-grey,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
872615710,The Surfside Linen Long Sleeve Shirt in White,Industrie,industrie-the-surfside-linen-long-sleve-shirt-in-white,"['872599510', '872599600', '872599690', '872599780', '872599870', '872599960']",InStock,https://www.myer.com.au/p/industrie-the-surfside-linen-long-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XS']"
955862200,Verve Texture Print Shirt in Cobalt,Nana Judy,nana-judy-verve-texture-print-shirt-in-cobalt,"['955855270', '955855360', '955855450', '955855540', '955855630']",InStock,https://www.myer.com.au/p/nana-judy-verve-texture-print-shirt-in-cobalt,"['XS', 'S', 'M', 'L', 'XL']"
959660200,Mystery Relaxed Shirt in Lavender,KSCY,kscy-mystery-relaxed-shirt-in-lavender,"['959652910', '959653000', '959653090', '959653180']",InStock,https://www.myer.com.au/p/kscy-mystery-relaxed-shirt-in-lavender,"['S', 'M', 'L', 'XL']"
959660110,Become Relaxed Short Sleeve Shirt in Black/White Print,KSCY,kscy-become-relaxed-short-sleve-shirt-in-black-white-print,"['959652550', '959652640', '959652730', '959652820']",InStock,https://www.myer.com.au/p/kscy-become-relaxed-short-sleve-shirt-in-black-white-print,"['S', 'M', 'L', 'XL']"
929876320,Stretch Poplin Long Sleeve Shirt in White,Barbour,barbour-stretch-poplin-long-sleve-shirt-in-white,"['929886940', '929887030', '929887120', '929887210', '929887300']",InStock,https://www.myer.com.au/p/barbour-stretch-poplin-long-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
929876230,Stretch Poplin Long Sleeve Shirt Navy,Barbour,barbour-stretch-poplin-long-sleve-shirt-in-navy,"['929886490', '929886580', '929886670', '929886760', '929886850']",InStock,https://www.myer.com.au/p/barbour-stretch-poplin-long-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
843576310,The Rochecroft Shirt in Sage,Industrie,industrie-the-rochecroft-shirt-in-sage,"['843537430', '843537520', '843537610', '843537700', '843537790', '843537880']",InStock,https://www.myer.com.au/p/industrie-the-rochecroft-shirt-in-sage,"['S', 'M', 'L', 'XL', 'XXL', 'XS']"
942729850,Lewis Pure Linen Shirt in Blue,yd.,yd-lewis-pure-linen-shirt-in-blue,"['942610870', '942610960', '942611050', '942611140', '942611230', '942611320', '942611410', '942611500']",InStock,https://www.myer.com.au/p/yd-lewis-pure-linen-shirt-in-blue,"['2XS', 'XS', 'S', 'M', 'L', 'XL', '2XL', '3XL']"
929876320,Stretch Poplin Long Sleeve Shirt in White,Barbour,barbour-stretch-poplin-long-sleve-shirt-in-white,"['929886940', '929887030', '929887120', '929887210', '929887300']",InStock,https://www.myer.com.au/p/barbour-stretch-poplin-long-sleve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
929876230,Stretch Poplin Long Sleeve Shirt Navy,Barbour,barbour-stretch-poplin-long-sleve-shirt-in-navy,"['929886490', '929886580', '929886670', '929886760', '929886850']",InStock,https://www.myer.com.au/p/barbour-stretch-poplin-long-sleve-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL']"
955862020,Vine Shirt in Multi,Nana Judy,nana-judy-vine-shirt-in-multi,"['955854370', '955854460', '955854550', '955854640', '955854730']",InStock,https://www.myer.com.au/p/nana-judy-vine-shirt-in-multi,"['XS', 'S', 'M', 'L', 'XL']"
909630370,The Tennyson Long Sleeve Shirt in Airforce,Industrie,industrie-the-tennyson-long-sleve-shirt-in-airforce,"['909603550', '909603640', '909603730', '909603820', '909603910', '909604000']",InStock,https://www.myer.com.au/p/industrie-the-tennyson-long-sleve-shirt-in-airforce,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
925475320,Nelson Tailored Long Sleeve Shirt Blue,Barbour,barbour-nelson-tailored-long-sleve-shirt-in-blue,"['925461280', '925461370', '925461460', '925461550', '925461640']",InStock,https://www.myer.com.au/p/barbour-nelson-tailored-long-sleve-shirt-in-blue,"['S', 'M', 'L', 'XL', 'XXL']"
925475230,Nelson Tailored Long Sleeve Shirt White,Barbour,barbour-nelson-tailored-long-sleve-shirt-in-white,"['925460830', '925460920', '925461010', '925461100', '925461190']",InStock,https://www.myer.com.au/p/barbour-nelson-tailored-long-sleve-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL']"
958488850,Innerbloom Relaxed Shirt in Blue,Nomadic Paradise,nomadic-paradise-innerblom-relaxed-shirt-in-blue,"['958481470', '958481560', '958481650', '958481740']",InStock,https://www.myer.com.au/p/nomadic-paradise-innerblom-relaxed-shirt-in-blue,"['S', 'M', 'L', 'XL']"
963909280,Short Sleeve Linen Shirt in Natural,DESTii,desti-short-sleve-linen-shirt-in-natural,"['963905230', '963905320', '963905410', '963905500', '963905590', '963905680']",InStock,https://www.myer.com.au/p/desti-short-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909820,Short Sleeve Linen Shirt in White,DESTii,desti-short-sleve-linen-shirt-in-white,"['963908020', '963908110', '963908200', '963908290', '963908380', '963908470']",InStock,https://www.myer.com.au/p/desti-short-sleve-linen-shirt-in-white,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909550,Long Sleeve Linen Shirt in Pink,DESTii,desti-long-sleve-linen-shirt-in-pink,"['963906400', '963906490', '963906580', '963906850']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909370,Long Sleeve Linen Shirt in Navy,DESTii,desti-long-sleve-linen-shirt-in-navy,"['963905770', '963905860', '963905950', '963906040', '963906130', '963906220']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909100,Long Sleeve Linen Shirt in Khaki,DESTii,desti-long-sleve-linen-shirt-in-khaki,"['963904150', '963904240', '963904330', '963904420', '963904510', '963904600']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
963909190,Long Sleeve Linen Shirt in Natural,DESTii,desti-long-sleve-linen-shirt-in-natural,"['963904690', '963904780', '963904870', '963904960', '963905050', '963905140']",InStock,https://www.myer.com.au/p/desti-long-sleve-linen-shirt-in-navy,"['S', 'M', 'L', 'XL', 'XXL', 'XXXL']"
